#--------------------------------------
#Type: supine : PUMP
#Start time: 5.35.15.999
#End time: 5.38.46.6
#Calculated best PEEP: 16.0235
#Algorithm used for best PEEP calculation: Finding best PEEP around descending minimum stiffness with respect to PIP limit
#PIP limit for best PEEP calculation: 35.0000
#Values ascending: 
#PEEP:  19.0000 23.0000
#PIP:  28.4000 32.4800
#Stiffness:  23.5639 28.1003
#Values descending: 
#PEEP:  23.0000 19.0000 15.0000
#PIP:  32.4800 28.4200 24.3600
#Stiffness:  28.1003 24.0708 20.1362
#--------------------------------------
#Raw data of breath cycles used in calculation: 
BS, S:7850,
-1.71, 16.12
-0.42, 16.11
1.09, 16.18
3.16, 16.34
6.74, 16.60
13.16, 17.08
21.61, 17.86
30.48, 18.66
37.76, 19.60
44.30, 20.66
47.68, 21.93
47.62, 22.85
43.61, 23.32
39.99, 23.55
38.65, 23.56
36.71, 23.61
33.36, 23.59
33.64, 23.63
33.55, 23.75
30.95, 23.95
29.79, 23.97
28.81, 23.97
27.70, 23.98
27.70, 23.97
26.27, 24.08
25.48, 24.18
24.29, 24.26
22.34, 24.27
21.16, 24.27
18.96, 24.18
18.25, 24.10
17.19, 24.18
16.47, 24.11
15.23, 24.10
14.92, 24.01
14.77, 23.94
14.70, 23.94
15.61, 24.01
15.14, 24.02
15.88, 24.08
15.21, 24.17
15.14, 24.15
14.45, 24.21
13.36, 24.30
12.32, 24.29
10.97, 24.22
10.25, 24.21
9.84, 24.29
9.00, 24.22
7.93, 24.21
7.05, 24.20
7.18, 24.20
6.18, 24.22
5.94, 24.21
5.14, 24.21
4.92, 24.13
-24.89, 23.96
-35.25, 22.24
-39.80, 20.07
-39.90, 18.70
-38.92, 18.41
-37.92, 17.90
-37.31, 17.85
-36.31, 17.54
-34.42, 17.51
-32.60, 17.35
-32.63, 17.28
-29.79, 17.09
-30.02, 17.02
-26.83, 16.91
-25.90, 16.80
-25.80, 16.72
-24.01, 16.74
-22.28, 16.68
-21.70, 16.67
-21.46, 16.73
-19.65, 16.61
-19.09, 16.59
-18.36, 16.58
-18.07, 16.48
-17.65, 16.47
-16.47, 16.44
-16.58, 16.44
-14.67, 16.40
-14.57, 16.39
-13.97, 16.30
-13.84, 16.29
-13.17, 16.19
-12.89, 16.11
-11.93, 16.23
-10.80, 16.30
-11.54, 16.39
-10.95, 16.31
-11.60, 16.25
-10.26, 16.21
-10.56, 16.21
-10.00, 16.20
-9.91, 16.20
-9.65, 16.11
-8.88, 16.01
-8.77, 16.01
-6.78, 15.96
-6.11, 15.95
-5.50, 15.86
-5.02, 15.84
-4.60, 15.84
-4.12, 15.83
-4.23, 15.85
-4.04, 15.91
-4.05, 15.91
-4.27, 15.92
-4.26, 15.92
-4.18, 15.91
-4.17, 15.91
-4.29, 15.92
-4.22, 15.84
-4.35, 15.91
-4.10, 15.91
-4.13, 15.91
-4.23, 15.84
-3.94, 15.67
-3.32, 15.73
-3.15, 15.84
-3.31, 16.05
-3.39, 16.13
-3.35, 16.07
-3.21, 16.06
-3.31, 15.98
-3.27, 16.06
-3.27, 16.07
-3.17, 16.07
-3.24, 15.99
-3.38, 15.82
-3.16, 15.73
-3.19, 15.64
-2.61, 15.63
-2.27, 15.56
-1.57, 15.62
-1.24, 15.61
-0.99, 15.67
-1.06, 15.69
-1.02, 15.69
-1.11, 15.77
-1.10, 15.77
-1.07, 15.77
-1.14, 15.78
-1.03, 15.77
-1.13, 15.78
-1.00, 15.86
-1.09, 15.87
BE
BS, S:7851,
-1.11, 15.87
0.04, 15.89
1.55, 15.99
3.95, 16.22
7.71, 16.60
14.27, 17.32
22.26, 18.29
29.43, 19.07
35.29, 19.92
40.64, 20.80
44.35, 21.80
43.86, 22.75
41.81, 23.20
39.26, 23.35
36.42, 23.51
35.79, 23.44
34.28, 23.48
33.10, 23.63
32.83, 23.65
32.48, 23.85
31.60, 24.00
31.20, 24.06
29.59, 24.06
28.12, 24.12
27.16, 24.12
25.60, 24.10
24.90, 24.10
23.23, 24.17
21.39, 24.22
21.54, 24.13
20.73, 24.19
19.94, 24.19
18.24, 24.19
17.40, 24.19
16.83, 24.19
15.37, 24.18
14.89, 24.12
15.00, 24.26
13.29, 24.37
11.83, 24.37
10.37, 24.30
9.70, 24.21
8.32, 24.29
7.36, 24.29
6.24, 24.21
5.19, 24.20
4.95, 24.04
4.78, 23.96
5.62, 23.95
5.93, 23.94
7.15, 23.91
7.93, 23.92
9.20, 23.96
9.59, 24.10
9.67, 24.19
9.87, 24.26
-25.35, 24.05
-35.29, 22.13
-38.67, 19.90
-36.00, 18.66
-37.95, 18.40
-36.36, 17.83
-35.50, 17.76
-33.72, 17.39
-32.15, 17.46
-31.32, 17.30
-30.42, 17.22
-30.30, 17.11
-27.59, 17.02
-26.77, 16.91
-25.77, 16.87
-25.83, 16.80
-26.14, 16.81
-24.98, 16.77
-24.46, 16.82
-22.69, 16.70
-22.18, 16.68
-20.65, 16.63
-20.10, 16.62
-18.74, 16.51
-17.77, 16.47
-17.57, 16.39
-15.54, 16.33
-14.69, 16.31
-13.72, 16.20
-13.47, 16.13
-12.89, 16.18
-11.45, 16.22
-11.84, 16.24
-10.49, 16.21
-10.72, 16.14
-9.82, 16.13
-9.53, 16.11
-9.17, 16.10
-9.26, 16.10
-9.16, 16.10
-8.26, 16.08
-8.46, 16.08
-7.96, 16.07
-7.58, 16.06
-6.86, 15.97
-6.35, 15.96
-6.32, 15.95
-5.54, 16.09
-6.02, 16.20
-5.52, 16.26
-5.84, 16.20
-5.86, 16.20
-5.91, 16.19
-5.66, 16.12
-5.88, 16.20
-5.91, 16.13
-5.81, 15.95
-5.16, 15.85
-4.85, 15.84
-4.46, 15.82
-4.13, 15.75
-3.73, 15.66
-3.41, 15.65
-3.08, 15.68
-2.96, 15.72
-2.95, 15.81
-2.97, 15.80
-2.96, 15.81
-3.10, 15.81
-3.06, 15.81
-3.03, 15.74
-2.92, 15.74
-2.81, 15.79
-2.81, 15.81
-2.78, 15.87
-2.85, 15.89
-2.98, 15.81
-2.81, 15.65
-2.53, 15.63
-2.31, 15.71
-2.42, 15.88
-2.53, 16.05
-2.53, 15.98
-2.52, 15.97
-2.42, 15.97
-2.43, 15.97
-2.44, 16.05
-2.56, 16.05
-2.59, 15.97
-2.42, 15.82
-2.46, 15.65
-2.41, 15.63
-2.06, 15.62
-1.49, 15.61
BE
BS, S:7852,
-1.03, 15.61
0.33, 15.62
2.27, 15.76
4.78, 16.17
9.03, 16.65
16.06, 17.35
24.01, 18.17
32.54, 18.94
39.02, 19.91
44.77, 20.98
48.79, 22.21
46.23, 23.29
44.45, 23.65
39.37, 24.04
38.52, 23.91
33.43, 23.82
33.89, 23.63
32.40, 23.76
31.36, 23.89
29.94, 23.93
28.22, 24.00
26.55, 23.95
24.99, 23.96
25.11, 24.08
23.70, 24.09
22.54, 24.02
21.45, 24.00
20.43, 23.96
20.52, 23.92
20.50, 23.93
20.44, 23.96
19.96, 24.07
20.13, 24.04
19.52, 24.08
18.77, 24.14
18.33, 24.18
16.99, 24.21
15.94, 24.23
15.26, 24.36
13.42, 24.39
12.21, 24.31
11.20, 24.23
10.66, 24.22
9.70, 24.31
9.34, 24.29
8.59, 24.30
7.62, 24.29
6.51, 24.23
5.63, 24.24
5.25, 24.07
5.07, 24.05
5.69, 24.20
5.56, 24.38
4.24, 24.33
3.29, 24.23
2.25, 24.14
-25.95, 24.02
-37.73, 22.42
-41.21, 20.14
-38.43, 18.54
-40.87, 18.19
-35.79, 17.64
-35.47, 17.65
-31.42, 17.38
-31.19, 17.45
-29.89, 17.24
-28.76, 17.15
-28.59, 17.06
-26.18, 16.97
-26.56, 16.98
-25.21, 16.71
-24.87, 16.84
-23.82, 16.73
-22.49, 16.69
-22.83, 16.69
-20.24, 16.62
-19.73, 16.62
-18.71, 16.58
-18.46, 16.58
-18.58, 16.50
-17.38, 16.47
-17.43, 16.39
-15.66, 16.26
-14.79, 16.31
-14.70, 16.31
-14.32, 16.38
-14.95, 16.33
-14.10, 16.30
-14.61, 16.31
-13.36, 16.20
-13.12, 16.19
-12.62, 16.18
-11.71, 16.23
-10.30, 16.12
-10.02, 16.12
-9.39, 16.03
-7.96, 15.92
-7.20, 15.97
-5.98, 15.94
-5.55, 15.94
-5.36, 15.87
-5.02, 15.91
-5.00, 15.93
-4.84, 15.99
-4.86, 15.94
-4.95, 15.93
-4.91, 15.94
