#--------------------------------------
#Start time: 2.12.38.582
#End time: 2.22.18.855
#Calculated best PEEP: 10.9630#Algorithm used for best PEEP calculation: Finding best PEEP around descending minimum stiffness
#Values ascending: 
#PEEP:  8.9900 13.0000 16.8700 20.8700
#Stiffness:  16.3243 17.6901 106.2355 133.1552
#Values descending: 
#PEEP:  20.8700 17.8800 13.8100 9.7800 5.3584
#Stiffness:  133.1552 44.5652 41.9453 34.6874 35.4269
#--------------------------------------
#Raw data of breath cycles used in calculation: 
BS, S:64,
-7.57, 5.12
34.98, 5.99
35.98, 8.68
35.76, 12.59
34.79, 16.23
34.25, 19.09
34.59, 21.00
33.84, 22.52
32.94, 23.92
32.79, 24.96
32.36, 26.16
31.20, 26.86
31.49, 27.49
31.12, 28.24
30.29, 28.74
29.97, 29.09
29.86, 29.43
28.35, 29.57
28.42, 29.63
28.40, 29.85
27.59, 29.89
27.27, 29.73
26.97, 29.72
25.84, 29.64
25.47, 29.57
24.64, 29.32
24.62, 29.08
24.55, 28.90
23.93, 28.66
23.08, 28.39
22.48, 28.07
22.06, 27.58
21.88, 27.25
20.81, 26.82
20.82, 26.47
20.00, 26.00
19.30, 25.50
18.89, 25.08
18.85, 24.73
17.96, 24.16
17.14, 23.82
17.37, 23.24
17.01, 22.89
16.26, 22.32
15.70, 21.90
14.97, 21.46
15.02, 20.95
14.29, 20.55
13.51, 20.06
13.23, 19.62
12.85, 19.12
12.37, 18.70
11.72, 18.35
11.21, 17.78
10.85, 17.36
10.33, 17.02
9.87, 16.62
9.45, 16.19
8.85, 15.90
8.52, 15.50
7.75, 15.10
7.17, 14.76
6.91, 14.49
6.39, 14.18
5.92, 13.99
5.54, 13.68
4.89, 13.42
4.46, 13.24
4.03, 13.08
-9.21, 12.98
-27.42, 11.95
-29.90, 9.08
-18.11, 6.65
-11.60, 5.98
-10.11, 6.36
-11.95, 6.92
-13.93, 6.93
-14.60, 6.73
-15.76, 6.56
-15.06, 6.31
-14.65, 6.19
-14.23, 6.16
-13.66, 6.16
-13.20, 6.15
-13.92, 6.24
-13.54, 6.24
-13.52, 6.24
-13.61, 6.24
-13.40, 6.25
-12.86, 6.22
-13.28, 6.15
-13.12, 6.15
-12.82, 6.14
-12.61, 6.14
-12.58, 6.15
-12.48, 6.20
-12.70, 6.14
-12.59, 6.14
-12.62, 6.22
-12.32, 6.14
-12.52, 6.14
-12.12, 6.13
-12.38, 6.14
-12.16, 6.14
-11.99, 6.12
-11.99, 6.19
-11.93, 6.11
-11.90, 6.12
-12.03, 6.19
-11.75, 6.19
-11.77, 6.12
-11.72, 6.11
-11.66, 6.04
-11.66, 6.12
-11.97, 6.05
-11.45, 6.04
-11.47, 6.10
-10.94, 6.02
-11.48, 6.03
-11.20, 6.03
-11.04, 6.03
-10.97, 6.03
-11.18, 6.03
-10.75, 6.02
-11.06, 6.03
-10.83, 6.04
-11.16, 6.09
-10.37, 6.02
-10.87, 6.02
-10.55, 6.09
-10.46, 6.02
-10.60, 6.02
-10.71, 6.09
-10.16, 5.95
-10.35, 6.08
-9.73, 6.01
-10.25, 6.01
-9.73, 6.01
-9.61, 6.07
-9.62, 6.02
-9.37, 6.02
-9.41, 6.09
-9.83, 6.01
-9.29, 6.00
-9.40, 6.01
-9.31, 6.00
-8.96, 5.99
-9.16, 6.00
-9.19, 6.00
-8.87, 5.99
-9.05, 6.06
-8.68, 6.00
-8.62, 6.00
-8.87, 6.00
-8.92, 5.99
-8.45, 6.00
-8.63, 6.06
-8.44, 6.05
-8.52, 5.99
-8.39, 5.99
-8.35, 5.98
-8.39, 5.98
-7.93, 5.98
-8.43, 5.99
-8.03, 6.05
-8.08, 5.92
-8.18, 5.98
-7.76, 5.99
-7.84, 5.98
-7.83, 5.91
-7.75, 5.91
-7.91, 5.90
-7.26, 5.96
-7.66, 5.89
-7.55, 5.96
-7.45, 5.89
-7.45, 5.96
-7.42, 5.89
-7.22, 5.88
-7.01, 5.95
-7.02, 5.90
-6.75, 5.88
-7.29, 5.88
-6.80, 5.88
-6.77, 5.88
-6.36, 5.88
-6.85, 5.89
-6.43, 5.88
BE
BS, S:65,
-6.59, 5.88
34.35, 6.76
34.97, 9.40
34.94, 13.21
34.71, 16.77
34.85, 19.65
33.59, 21.55
34.25, 22.92
32.97, 24.40
32.45, 25.43
32.95, 26.49
31.47, 27.27
31.88, 28.05
31.00, 28.66
30.51, 29.03
29.30, 29.50
29.46, 29.65
29.16, 29.87
28.37, 30.10
27.94, 30.07
27.11, 30.15
26.62, 30.06
26.06, 29.97
26.02, 29.75
25.70, 29.79
24.65, 29.50
24.33, 29.34
24.14, 29.08
23.07, 28.91
22.91, 28.48
22.43, 28.16
22.06, 27.81
21.52, 27.47
21.18, 26.99
20.01, 26.60
20.29, 26.10
19.66, 25.74
19.92, 25.30
18.34, 24.98
17.87, 24.40
17.76, 24.12
16.88, 23.56
16.51, 23.06
15.97, 22.64
15.62, 22.20
14.77, 21.66
15.09, 21.15
14.07, 20.81
13.84, 20.24
13.18, 19.95
12.50, 19.44
12.58, 19.04
11.54, 18.63
11.17, 18.11
11.11, 17.76
10.48, 17.29
9.86, 16.93
9.30, 16.53
8.94, 16.11
8.42, 15.85
7.81, 15.44
7.47, 15.10
6.96, 14.83
6.19, 14.51
5.83, 14.28
5.36, 14.07
4.80, 13.82
4.50, 13.60
3.99, 13.49
-9.65, 13.38
-32.45, 12.26
-32.16, 9.17
-17.97, 6.55
-11.17, 5.94
-11.14, 6.40
-13.72, 6.77
-15.81, 6.73
-17.16, 6.31
-16.81, 6.00
-16.17, 5.73
-15.76, 5.68
-15.19, 5.60
-14.40, 5.65
-14.56, 5.60
-14.36, 5.66
-15.08, 5.62
-15.12, 5.60
-14.69, 5.52
-15.34, 5.51
-15.43, 5.50
-14.58, 5.35
-14.10, 5.34
-14.74, 5.25
-14.22, 5.24
-14.19, 5.26
-14.21, 5.17
-13.96, 5.16
-14.21, 5.16
-13.50, 5.22
-14.32, 5.25
-13.77, 5.16
-13.95, 5.16
-13.80, 5.15
-13.69, 5.15
-13.64, 5.15
-13.08, 5.22
-13.83, 5.22
-13.17, 5.14
-13.19, 5.14
-12.89, 5.23
-12.75, 5.22
-12.99, 5.22
-13.13, 5.23
-12.82, 5.23
-13.26, 5.23
-13.05, 5.22
-12.64, 5.20
-12.99, 5.14
-12.34, 5.13
-12.69, 5.13
-12.64, 5.14
-12.35, 5.12
-12.38, 5.12
-12.15, 5.12
-12.05, 5.19
-11.83, 5.29
-12.15, 5.28
-11.91, 5.21
-12.12, 5.13
-11.99, 5.19
-11.79, 5.12
-12.34, 5.13
-11.52, 5.04
-11.30, 5.18
-12.09, 5.12
-11.21, 5.11
-11.58, 5.11
-11.22, 5.11
-11.17, 5.11
-11.25, 5.11
-11.46, 5.11
-11.20, 5.11
-11.10, 5.11
-11.25, 5.11
-10.72, 5.12
-10.88, 5.17
-11.04, 5.11
-10.45, 5.11
-10.64, 5.11
-10.65, 5.10
-10.52, 5.10
-10.53, 5.10
-9.91, 5.02
-10.60, 5.03
-10.04, 5.09
-9.86, 5.09
-9.84, 5.09
-9.56, 5.17
-9.99, 5.17
-9.57, 5.17
-9.67, 5.18
-9.50, 5.10
-10.26, 5.09
-9.60, 5.08
-9.52, 5.15
-9.88, 5.09
-9.03, 5.07
-9.21, 5.14
-9.19, 5.23
-8.92, 5.16
-9.03, 5.09
-9.22, 5.08
-9.10, 5.07
-8.77, 5.07
-9.11, 5.07
-8.47, 5.07
-8.06, 5.06
-8.69, 5.08
-8.54, 5.07
-8.40, 5.06
-8.33, 5.14
-8.40, 5.13
-8.22, 5.06
-8.22, 5.06
-8.04, 5.07
-7.58, 5.05
-7.79, 5.13
-7.95, 5.06
BE
BS, S:66,
-7.81, 5.12
35.02, 6.02
36.35, 8.78
34.89, 12.76
35.55, 16.43
35.07, 19.34
34.26, 21.24
33.38, 22.65
33.75, 24.07
33.33, 25.15
31.56, 26.26
31.47, 26.92
31.33, 27.76
31.05, 28.32
30.83, 28.79
30.22, 29.11
29.66, 29.53
28.65, 29.56
28.13, 29.81
28.39, 29.88
27.44, 29.91
26.79, 29.82
26.35, 29.82
26.44, 29.66
25.46, 29.63
25.35, 29.39
24.88, 29.29
24.26, 28.93
23.35, 28.67
23.70, 28.33
22.39, 28.07
22.21, 27.65
21.37, 27.31
20.87, 26.89
21.04, 26.42
19.82, 26.07
19.43, 25.64
18.95, 25.15
18.35, 24.65
18.12, 24.23
17.77, 23.83
17.41, 23.39
16.71, 22.92
16.53, 22.41
15.64, 21.98
15.36, 21.48
14.74, 21.06
14.21, 20.69
13.74, 20.13
13.36, 19.70
13.01, 19.23
12.35, 18.79
11.83, 18.30
11.16, 17.95
10.77, 17.45
10.46, 17.10
10.03, 16.63
9.19, 16.29
8.93, 15.87
8.44, 15.60
8.00, 15.25
7.18, 14.85
6.95, 14.58
6.35, 14.39
6.10, 14.01
5.52, 13.76
5.01, 13.57
4.57, 13.34
4.00, 13.18
-8.71, 13.07
-28.37, 12.00
-30.36, 9.13
-17.66, 6.64
-11.42, 5.94
-10.42, 6.36
-11.84, 6.90
-14.01, 6.95
-15.50, 6.77
-15.28, 6.47
-14.82, 6.27
-14.34, 6.17
-13.79, 6.16
-13.46, 6.15
-13.43, 6.15
-13.55, 6.23
-13.34, 6.23
-13.21, 6.23
-13.57, 6.31
-13.46, 6.31
-13.65, 6.25
-13.25, 6.16
-12.74, 6.21
-13.01, 6.14
-12.73, 6.16
-12.89, 6.22
-12.78, 6.21
-12.20, 6.13
-12.84, 6.21
-12.64, 6.21
-12.38, 6.13
-12.26, 6.14
-12.45, 6.21
-12.86, 6.14
-11.97, 6.13
-11.91, 6.11
-12.25, 6.19
-12.06, 6.19
-11.52, 6.19
-11.81, 6.20
-12.02, 6.13
-11.93, 6.13
-11.52, 6.13
-11.27, 6.05
-11.90, 6.12
-11.66, 6.04
-12.01, 6.04
-11.33, 6.03
-10.91, 6.02
-11.52, 6.11
-11.39, 6.10
-11.63, 6.04
-11.04, 6.03
-10.52, 6.02
-11.14, 6.03
-10.99, 6.04
-11.22, 6.03
-10.91, 6.04
-10.64, 6.02
-10.65, 6.04
-11.03, 6.03
-10.45, 6.02
-9.98, 6.02
-10.12, 6.09
-10.30, 6.02
-10.64, 6.02
-10.10, 6.01
-9.77, 6.01
-10.04, 6.01
-9.68, 6.07
-9.82, 6.01
-9.98, 6.08
-9.77, 6.08
-9.67, 6.02
-9.99, 6.02
-9.65, 6.00
-9.48, 6.01
-9.35, 6.08
-9.42, 6.01
-9.76, 6.01
-9.03, 6.01
-9.35, 6.00
-8.92, 5.99
-8.68, 6.07
-9.03, 6.07
-8.95, 5.99
-8.84, 5.99
-8.78, 6.00
-8.56, 5.99
-8.72, 6.06
-8.52, 5.99
-8.45, 5.98
-8.19, 5.98
-8.53, 6.07
-8.28, 6.06
-8.45, 6.00
-8.13, 5.98
-8.11, 5.98
-8.14, 5.98
-7.76, 5.91
-7.81, 5.98
-7.84, 5.91
-7.72, 5.90
-7.37, 5.90
-7.51, 5.90
-7.43, 5.97
-7.96, 5.97
-7.82, 5.89
-7.27, 5.95
-7.25, 5.89
-7.06, 5.88
-7.01, 5.88
-7.08, 5.88
-6.93, 5.88
-7.01, 5.88
-6.82, 5.88
-6.54, 5.88
-6.70, 5.88
-6.73, 5.88
BE
BS, S:67,
-6.52, 5.87
36.91, 6.76
36.05, 9.51
35.80, 13.41
34.37, 17.05
34.17, 19.90
33.62, 21.66
33.01, 23.09
32.61, 24.48
32.29, 25.43
32.48, 26.57
31.48, 27.31
31.08, 28.09
30.72, 28.60
29.93, 29.12
29.85, 29.38
28.82, 29.71
28.77, 29.85
28.55, 30.11
27.76, 30.12
27.24, 30.06
26.95, 30.06
26.12, 29.99
25.56, 29.84
25.28, 29.73
24.76, 29.49
24.28, 29.32
24.06, 29.06
23.19, 28.81
22.65, 28.51
22.47, 28.08
21.93, 27.82
21.24, 27.33
21.36, 26.99
20.28, 26.64
20.15, 26.17
19.59, 25.76
18.91, 25.33
18.81, 24.91
18.43, 24.55
17.70, 24.07
16.99, 23.58
16.70, 23.14
15.87, 22.65
15.70, 22.17
15.30, 21.80
14.85, 21.30
14.05, 20.86
13.77, 20.39
13.21, 19.96
12.79, 19.46
12.21, 19.12
11.82, 18.60
11.44, 18.13
10.75, 17.71
10.09, 17.36
9.62, 16.88
9.42, 16.52
8.74, 16.27
8.31, 15.77
7.71, 15.45
7.43, 15.19
6.93, 14.87
6.65, 14.65
6.13, 14.34
5.53, 14.14
5.01, 13.85
4.50, 13.65
3.91, 13.50
-8.88, 13.40
-32.39, 12.28
-31.91, 9.19
-16.79, 6.57
-11.00, 5.93
-10.84, 6.39
-12.92, 6.79
-15.79, 6.73
-17.27, 6.37
-17.15, 6.01
-16.61, 5.75
-15.54, 5.61
-14.76, 5.66
-14.48, 5.59
-14.80, 5.67
-14.76, 5.60
-14.87, 5.60
-14.85, 5.66
-14.74, 5.51
-14.87, 5.51
-15.60, 5.44
-15.14, 5.35
-15.32, 5.43
-14.53, 5.26
-14.37, 5.25
-14.65, 5.26
-14.85, 5.24
-14.29, 5.16
-14.71, 5.18
-14.07, 5.17
-14.12, 5.23
-13.56, 5.30
-13.79, 5.16
-13.74, 5.15
-13.57, 5.23
-13.60, 5.15
-13.44, 5.15
-13.21, 5.14
-13.36, 5.22
-13.70, 5.22
-13.36, 5.21
-13.32, 5.22
-12.66, 5.22
-13.09, 5.22
-13.13, 5.22
-13.04, 5.23
-12.93, 5.29
-13.05, 5.22
-12.73, 5.13
-12.66, 5.13
-12.45, 5.13
-12.34, 5.12
-12.26, 5.12
-12.21, 5.14
-12.40, 5.14
-12.05, 5.21
-12.00, 5.21
-11.61, 5.20
-12.01, 5.14
-12.24, 5.14
-12.37, 5.13
-12.01, 5.12
-11.75, 5.13
-11.70, 5.12
-11.91, 5.12
-11.37, 5.11
-11.14, 5.11
-11.38, 5.11
-11.40, 5.11
-11.08, 5.12
-11.46, 5.11
-11.11, 5.11
-11.29, 5.11
-11.12, 5.12
-11.25, 5.11
-11.09, 5.11
-11.18, 5.11
-10.93, 5.10
-10.58, 5.10
-10.30, 5.09
-10.73, 5.10
-10.92, 5.04
-10.29, 5.17
-10.53, 5.04
-10.46, 5.09
-10.13, 5.01
-9.83, 5.09
-9.81, 5.09
-9.97, 5.18
-9.73, 5.17
-9.75, 5.18
-9.87, 5.17
-9.69, 5.17
-9.78, 5.17
-9.76, 5.10
-9.95, 5.02
-9.76, 5.00
-9.46, 5.08
-9.17, 5.08
-8.85, 5.09
-9.44, 5.08
-9.12, 5.16
-9.10, 5.24
-8.49, 5.14
-8.77, 5.07
-9.02, 5.07
-8.85, 5.07
-8.99, 5.07
-8.49, 5.08
-8.16, 5.07
-7.98, 5.07
-8.41, 5.14
-8.06, 5.07
-8.29, 5.13
-8.46, 5.07
-8.14, 5.06
-7.75, 5.07
-7.75, 5.12
