#--------------------------------------
#Type: supine : PUMP
#Start time: 5.34.33.870
#End time: 5.34.42.946
#Calculated best PEEP: 18.5434
#Algorithm used for best PEEP calculation: Finding best PEEP around descending minimum stiffness with respect to PIP limit
#PIP limit for best PEEP calculation: 35.0000
#Values ascending: 
#PEEP: 
#PIP: 
#Stiffness: 
#Values descending: 
#PEEP: 
#PIP: 
#Stiffness: 
#--------------------------------------
#Raw data of breath cycles used in calculation: 
BS, S:7836,
-0.75, 19.85
0.31, 19.86
1.66, 19.96
4.10, 20.23
7.81, 20.63
14.68, 21.25
22.14, 22.20
30.17, 23.05
35.95, 23.96
40.79, 24.91
44.97, 25.90
43.98, 26.81
40.67, 27.26
37.77, 27.37
35.81, 27.40
33.51, 27.53
32.96, 27.53
32.05, 27.53
30.98, 27.67
31.06, 27.82
30.65, 27.91
28.64, 27.95
26.88, 27.96
25.77, 28.04
24.33, 28.12
23.43, 28.12
22.05, 28.11
21.36, 28.12
19.82, 28.12
18.89, 28.12
17.57, 28.15
16.97, 28.20
16.28, 28.29
14.49, 28.29
13.12, 28.23
12.01, 28.14
11.26, 28.13
10.81, 28.28
9.49, 28.39
7.76, 28.32
6.33, 28.24
5.16, 28.31
3.85, 28.39
2.69, 28.32
1.60, 28.08
0.99, 27.92
1.20, 27.96
1.53, 27.91
2.95, 27.88
3.93, 27.79
6.47, 27.84
7.03, 27.93
8.49, 28.01
8.82, 28.03
8.59, 28.09
8.94, 28.20
-24.28, 28.01
-34.59, 26.14
-38.37, 23.94
-37.24, 22.67
-38.67, 22.38
-36.21, 21.73
-34.28, 21.69
-31.35, 21.34
-30.71, 21.51
-30.82, 21.31
-29.07, 21.28
-27.92, 21.12
-26.29, 21.00
-25.00, 20.95
-25.15, 20.88
-25.40, 20.88
-23.53, 20.82
-23.66, 20.83
-21.76, 20.77
-21.04, 20.74
-20.12, 20.64
-19.01, 20.60
-17.62, 20.49
-16.82, 20.46
-15.17, 20.35
-13.87, 20.31
-13.08, 20.22
-12.39, 20.19
-10.42, 20.23
-10.81, 20.24
-9.34, 20.14
-10.07, 20.22
