#--------------------------------------
#Type: supine : PUMP
#Start time: 11.28.11.503
#End time: 11.32.14.551
#Calculated best PEEP: 22.0000
#Algorithm used for best PEEP calculation: Finding best PEEP around descending minimum stiffness with respect to PIP limit
#PIP limit for best PEEP calculation: 35.0000
#Values ascending: 
#PEEP:  14.0000 18.0000 22.0000
#PIP:  32.2200 36.0000 39.7500
#Stiffness:  28.5024 29.0097 27.9296
#Values descending: 
#PEEP:  22.0000 18.0000 14.0000
#PIP:  39.7500 35.5000 32.0700
#Stiffness:  27.9296 28.1635 27.3286
#--------------------------------------
#Raw data of breath cycles used in calculation: 
BS, S:28331,
-4.79, 15.45
50.55, 15.99
50.58, 18.99
50.04, 22.75
48.46, 24.41
47.34, 26.58
46.39, 26.72
46.31, 27.86
45.68, 28.26
44.30, 28.98
43.39, 29.22
43.49, 29.54
40.77, 29.74
40.97, 29.73
40.51, 30.19
39.84, 30.29
39.18, 30.53
37.17, 30.72
37.30, 30.80
35.54, 31.12
35.00, 30.99
34.57, 31.21
33.09, 31.16
32.43, 31.30
31.49, 31.46
30.10, 31.56
29.32, 31.64
28.93, 31.79
27.65, 31.82
27.65, 31.82
26.81, 31.83
25.95, 31.97
24.65, 31.99
24.43, 32.07
23.30, 32.13
22.14, 32.23
21.65, 32.30
20.45, 32.40
19.43, 32.40
18.72, 32.47
18.14, 32.57
17.25, 32.49
16.77, 32.25
16.18, 32.15
14.29, 32.13
14.08, 32.15
12.83, 32.38
12.16, 32.55
11.30, 32.64
10.82, 32.64
9.41, 32.57
8.88, 32.49
7.90, 32.49
7.09, 32.49
6.39, 32.47
5.41, 32.42
-52.51, 32.29
-69.79, 29.56
-73.05, 23.83
-53.65, 19.25
-47.88, 18.29
-45.78, 18.53
-50.30, 18.68
-47.84, 18.37
-47.23, 18.10
-44.18, 17.84
-43.59, 17.82
-41.87, 17.81
-42.00, 17.73
-38.71, 17.45
-36.97, 17.38
-37.19, 17.30
-34.51, 16.97
-32.46, 16.89
-31.32, 16.77
-29.51, 16.71
-28.63, 16.60
-27.54, 16.56
-26.11, 16.44
-25.16, 16.49
-23.28, 16.28
-21.91, 16.24
-21.42, 16.29
-20.61, 16.28
-19.93, 16.33
-20.67, 16.28
-19.76, 16.25
-19.92, 16.26
-20.07, 16.26
-18.45, 16.14
-18.22, 16.04
-17.52, 16.03
-15.64, 15.99
-15.41, 15.98
-15.54, 15.98
-13.96, 15.86
-13.35, 15.85
-12.18, 15.81
-10.99, 15.80
-10.89, 15.79
-9.84, 15.69
-8.42, 15.51
-7.03, 15.46
-4.78, 15.35
-4.52, 15.56
-4.43, 15.60
-4.42, 15.54
-4.58, 15.59
-4.61, 15.60
-4.43, 15.52
-4.36, 15.49
-4.01, 15.48
-3.73, 15.48
-3.73, 15.55
-3.98, 15.54
-4.28, 15.74
-5.52, 15.91
-6.77, 15.88
-6.90, 15.73
-6.87, 15.63
-6.27, 15.61
-5.33, 15.58
-4.94, 15.58
-4.79, 15.52
-4.32, 15.43
-4.00, 15.48
-3.65, 15.40
-2.98, 15.37
-2.62, 15.38
-2.14, 15.29
-0.98, 15.27
-0.07, 15.09
0.60, 14.93
